accelometer ODR: 3200 Hz
 Row #, X-AXIS, Y-AXIS, Z-AXIS
  6902,      5,     -2,     -5
  6903,     -3,     -1,      2
  6904,     -3,      2,     -4
  6905,     -2,     -3,      1
  6906,      5,      2,     -2
  6907,      4,     -6,     -3
  6908,     -1,      4,      1
  6909,     -1,     -1,     -4
  6910,      5,     -2,     -8
  6911,      1,      0,      5
  6912,     -2,     -2,      3
  6913,      1,     -5,     -2
  6914,      2,     -2,     -4
  6915,      1,      2,      2
  6916,      5,      1,     -1
  6917,      0,     -4,     -2
  6918,      0,      1,     -4
  6919,     -3,      2,     -3
  6920,      5,      0,     -7
  6921,      4,     -6,     -2
  6922,     -1,      2,      7
  6923,     -1,     -1,      3
  6924,     -3,      3,      2
  6925,      3,     -1,     -7
  6926,      8,     -2,      1
  6927,      0,     -1,     -3
  6928,     -4,      3,      1
  6929,      3,     -3,     -1
  6930,      0,      3,     -3
  6931,      4,      0,      5
  6932,     -3,     -1,     -1
  6933,     -1,     -1,     -2
  6934,      1,      3,     -4
  6935,      4,     -2,      1
  6936,      3,     -2,      2
  6937,      4,     -4,      3
  6938,      0,     -5,      1
  6939,     -2,      1,     -1
  6940,      1,      0,     -7
  6941,      1,      1,      4
  6942,     -3,     -2,     -2
  6943,     -3,     -4,     -4
  6944,     -3,     -3,     -4
  6945,     -1,     -4,      4
  6946,      0,     -1,     -2
  6947,     -3,      4,     -6
  6948,      5,     -1,     -4
  6949,      0,      2,     -1
  6950,      3,     -2,      5
  6951,     -2,     -3,      0
  6952,     -4,     -4,     -1
  6953,      1,     -2,      3
  6954,      1,     -4,      1
  6955,     -4,     -1,      9
  6956,      0,     -2,     -3
  6957,     -2,     -3,     -2
  6958,     -3,     -2,      1
  6959,      2,     -3,      1
  6960,     -1,      3,     -1
  6961,     -1,      3,      1
  6962,      1,      9,     -3
  6963,      0,      3,     -1
  6964,      1,     -2,      0
  6965,     -1,     -5,      6
  6966,     -2,      3,      1
  6967,     -3,      2,     -2
  6968,      0,      3,     -4
  6969,      4,      1,      0
  6970,     -3,     -7,      6
  6971,     -1,     -1,     -2
  6972,      2,      1,      0
  6973,     -1,      1,     -2
  6974,      1,      1,      1
  6975,     -1,     -3,      3
  6976,      1,      3,      2
  6977,     -2,      2,     -1
  6978,     -2,      4,      3
  6979,      2,     -2,     -1
  6980,      2,     -1,      5
  6981,     -1,      2,      4
  6982,     -2,      0,     -2
  6983,      1,      0,     -2
  6984,      5,      0,     -2
  6985,     -1,      1,     -2
  6986,     -1,      5,     -2
  6987,     -2,      3,     -2
  6988,      1,      5,     -1
  6989,      4,     -1,     -1
  6990,      5,     -1,      3
  6991,      2,      3,      3
  6992,     -1,      2,     -1
  6993,      3,      4,      0
  6994,      2,     -1,      5
  6995,      2,     -1,      1
  6996,     -1,      5,     -3
  6997,      4,      2,     -1
  6998,      1,      0,      3
  6999,      1,     -1,      0
  7000,      4,     -3,      1
  7001,      2,      2,      0
  7002,      4,      5,     -3
  7003,     -1,      6,      5
  7004,      2,      5,      3
  7005,      2,     -1,      1
  7006,      2,      3,      4
  7007,     -9,      3,      1
  7008,     -3,      2,      0
  7009,      4,      4,      1
  7010,      1,     -2,      3
  7011,      1,      5,     -1
  7012,     -4,      3,      0
  7013,      2,     -5,     -1
  7014,      6,      2,      2
  7015,      1,     -3,      3
  7016,     -3,      3,     -1
  7017,      0,      3,      0
  7018,      0,      2,      5
  7019,      6,     -5,     -1
  7020,      6,     -1,      2
  7021,      0,      6,     -3
  7022,      3,     -2,      1
  7023,      4,      4,     -2
  7024,      0,     -1,      1
  7025,      2,     -5,      7
  7026,     -1,     -1,     -1
  7027,     -1,     -1,      4
  7028,      0,      2,     -1
  7029,      2,     -2,      0
  7030,      4,     -5,      2
  7031,      1,      3,      5
  7032,     -2,      3,      3
  7033,      1,      3,      3
  7034,      5,     -3,      4
  7035,     -3,     -3,      5
  7036,      1,      3,      1
  7037,     -3,     -2,      3
  7038,     -1,      3,     -3
  7039,     -2,     -2,      0
  7040,      0,     -6,      3
  7041,      1,     -3,      3
  7042,      0,      2,     -1
  7043,     -1,      3,     -2
  7044,      0,     -4,      5
  7045,     -6,     -7,      4
  7046,     -1,     -1,      1
  7047,     -1,     -1,      1
  7048,     -4,      2,      1
  7049,     -3,     -2,      4
  7050,     -2,     -4,      3
  7051,     -2,     -3,      1
  7052,     -2,     -4,     -2
  7053,      0,      1,     -3
  7054,      0,     -7,      0
  7055,      0,     -3,      4
  7056,     -2,      3,     -1
  7057,     -1,     -3,     -2
  7058,     -5,      3,     -2
  7059,      2,     -4,      6
  7060,     -3,     -5,      7
  7061,     -6,     -4,      2
  7062,      0,      3,     -4
  7063,      2,      3,      0
  7064,      3,      2,      0
  7065,      1,     -1,     -1
  7066,      0,      5,      0
  7067,      3,      1,     -5
  7068,      0,      3,     -5
  7069,      5,     -4,     -1
  7070,      3,     -1,      4
  7071,     -3,      5,     -2
  7072,     -2,      3,     -4
  7073,      0,      1,      0
  7074,      0,     -7,      0
  7075,      0,     -3,      0
  7076,      4,      3,     -6
  7077,     -3,     -2,      0
  7078,      1,     -2,     -2
  7079,      2,     -4,      1
  7080,     -3,     -7,      7
  7081,     -3,     -2,     -3
  7082,      0,      3,     -3
  7083,     -3,     -1,     -4
  7084,     -2,     -9,      4
  7085,      1,     -3,      2
  7086,     -3,     -2,      2
  7087,     -4,      1,     -2
  7088,     -4,      4,     -3
  7089,     -6,      2,     -4
  7090,     -3,      2,     -3
  7091,      2,     -2,     -9
  7092,     -4,      2,      2
  7093,     -1,     -2,      2
  7094,     -6,     -3,     -1
  7095,     -5,     -1,     -4
  7096,     -1,     -4,     -2
  7097,      5,     -4,      4
  7098,     -1,     -2,      2
  7099,     -1,     -5,      1
  7100,     -1,      0,      1
  7101,      3,      3,     -3
  7102,     -3,      3,      1
  7103,      1,      2,      0
  7104,     -1,      1,      2
  7105,     -4,      3,      1
  7106,     -3,      0,     -1
  7107,      1,     -1,      2
  7108,      6,      0,     -5
  7109,     -2,      3,      0
  7110,      2,      3,     -1
  7111,      3,     -1,      0
  7112,      3,     -2,     -1
  7113,      1,      0,     -1
  7114,      2,      1,     -1
  7115,     -4,      4,      5
  7116,      6,     -1,     -2
  7117,      1,     -1,     -3
  7118,      5,      2,      4
  7119,     -2,      0,      1
  7120,     -2,     -1,      0
  7121,      1,      1,      1
  7122,      2,     -6,     -2
  7123,      4,     -4,      4
  7124,     -5,     -2,      6
  7125,     -3,      1,     -1
  7126,      1,     -3,     -1
  7127,      3,      2,     -2
  7128,     -1,     -1,      5
  7129,     -7,     -3,      0
  7130,     -1,      4,      3
  7131,      3,      0,      0
  7132,      7,     -1,      1
  7133,      6,     -3,      2
  7134,     -5,      1,      1
  7135,     -5,      2,      2
  7136,      4,      0,      0
  7137,      2,     -3,      7
  7138,      0,     -4,      1
  7139,     -2,      0,      1
  7140,      1,      2,     -4
  7141,     -1,     -1,      1
  7142,      4,      1,      0
  7143,      1,     -2,      5
  7144,     -5,      3,     -2
  7145,     -1,     -1,     -3
  7146,      1,      2,     -2
  7147,      3,     -1,     -2
  7148,      3,     -2,      5
  7149,     -4,      2,      2
  7150,     -3,      1,     -2
  7151,      2,      2,      4
  7152,      4,     -4,     -1
  7153,     -1,     -1,      7
  7154,     -4,     -1,      1
  7155,      3,      0,      2
  7156,     -2,      1,     -1
  7157,      1,     -3,     -3
  7158,      4,      1,      3
  7159,      3,     -1,     -2
  7160,     -8,      4,      0
  7161,      6,      2,     -4
  7162,     -1,      0,      1
  7163,      5,      3,      0
  7164,      3,      2,      0
  7165,     -3,      8,      0
  7166,      5,     -2,      1
  7167,      7,     -2,      4
  7168,      1,      3,      0
  7169,     -2,      3,      1
  7170,     -3,      3,      1
  7171,      3,      0,      1
  7172,      5,      0,      4
  7173,      5,     -1,      0
  7174,     -2,      3,      2
  7175,     -3,      3,      0
  7176,      5,      4,      1
  7177,      4,     -1,      4
  7178,     -1,     -3,      2
  7179,     -1,      2,      1
  7180,     -3,      5,     -2
  7181,      3,      1,      1
  7182,      3,      3,      2
  7183,      2,      2,      5
  7184,     -3,      7,      1
  7185,     -6,      5,      3
  7186,     -1,     -2,      1
  7187,      3,     -2,      1
  7188,     -4,     -4,      1
  7189,     -2,      2,     -1
  7190,     -4,     -1,     -2
  7191,     -4,      1,     -1
  7192,      0,     -3,     -2
  7193,      2,     -1,      2
  7194,     -5,     -3,      1
  7195,      5,      1,      0
  7196,      2,      3,      4
  7197,      3,     -4,      0
  7198,      2,     -1,      6
  7199,     -2,      3,     -1
  7200,     -3,      4,      1
  7201,      2,      5,     -1
  7202,      2,     -4,      2
  7203,      2,     -2,      5
  7204,     -4,      4,     -4
  7205,     -2,     -1,      1
  7206,      2,      2,      0
  7207,     -2,      1,      0
  7208,     -3,      2,      0
  7209,     -1,      5,     -2
  7210,     -3,      4,      0
  7211,      7,     -1,      1
  7212,      2,      5,     -2
  7213,      3,      2,      0
  7214,      1,      3,     -1
  7215,     -6,      3,     -1
  7216,     -1,     -3,      2
  7217,     -3,     -1,     -1
  7218,      3,     -2,      2
  7219,      2,      1,      0
  7220,     -1,      5,     -2
  7221,      1,     -2,      2
  7222,      1,     -3,     -1
  7223,     -2,     -3,      2
  7224,     -5,      2,      0
  7225,     -7,      3,     -3
  7226,      0,      0,     -4
  7227,     -3,     -6,      0
  7228,      1,      0,      6
  7229,     -4,      1,     -3
  7230,     -3,     -2,     -2
  7231,      3,     -3,     -6
  7232,      2,     -2,      6
  7233,     -1,     -1,      1
  7234,      4,      1,     -2
  7235,     -1,      1,     -6
  7236,     -1,     -1,     -1
  7237,     -3,     -1,     -2
  7238,      4,      3,     -3
  7239,      0,     -2,     -3
  7240,      1,     -5,      3
  7241,     -4,      0,      2
  7242,     -1,      2,     -4
  7243,     -4,      1,     -1
  7244,     -2,     -2,     -1
  7245,      1,     -3,     -1
  7246,      1,     -4,      2
  7247,      1,      0,      0
  7248,     -3,      0,      4
  7249,      1,     -2,     -5
  7250,      4,     -3,      2
  7251,      1,     -4,     -3
  7252,      0,     -1,     -5
  7253,      2,     -1,     -5
  7254,      2,     -1,     -1
  7255,      1,      3,      1
  7256,     -1,     -3,      1
  7257,     -3,      1,      3
  7258,     -1,      4,      1
  7259,     -1,      1,     -5
  7260,      4,     -2,      5
  7261,      1,     -1,      0
  7262,     -2,     -2,      0
  7263,      1,     -1,     -7
  7264,      0,     -1,      1
  7265,      4,      3,      3
  7266,     -3,      2,      3
  7267,      0,      1,      7
  7268,     -1,      4,     -5
  7269,     -2,      0,     -5
  7270,      3,      3,     -3
  7271,      3,      1,     -1
  7272,      0,      4,      1
  7273,      1,      2,     -1
  7274,     -5,      0,      4
  7275,      0,      2,      5
  7276,     -1,     -1,     -1
  7277,     -1,     -1,      2
  7278,      4,      3,     -1
  7279,     -1,      2,      3
  7280,      2,      3,      4
  7281,      2,      1,     -2
  7282,     -5,      0,     -1
  7283,      4,      0,     -1
  7284,      1,      1,     -8
  7285,      1,      1,      6
  7286,      2,     -1,     -2
  7287,     -2,      5,      5
  7288,     -5,      2,      5
  7289,      8,     -2,     -3
  7290,      4,     -2,      4
  7291,     -1,     -4,      4
  7292,      2,      1,      1
  7293,     -1,      7,      1
  7294,      4,     -4,      0
  7295,      2,     -1,      4
  7296,     -2,      3,      1
  7297,     -4,     -2,      1
  7298,      2,      3,      1
  7299,      1,      2,      1
  7300,      1,      1,      9
  7301,      2,      0,     -1
  7302,      0,     -2,     -6
  7303,      1,      1,     -6
  7304,     -1,      4,      4
  7305,      5,     -4,      4
  7306,      0,     -5,      5
  7307,     -2,      0,      2
  7308,      1,      4,     -1
  7309,      1,     -1,      1
  7310,      4,     -2,      3
  7311,      1,     -2,     -1
  7312,      2,      2,      1
  7313,     -2,      6,      3
  7314,      3,      2,      2
  7315,     -3,      6,      4
  7316,     -1,     -3,      2
  7317,     -1,      6,      3
  7318,      1,      1,     -7
  7319,     -1,     -1,     -3
  7320,      5,      4,     -1
  7321,     -2,     -1,      6
  7322,     -1,      1,     -1
  7323,      4,      0,     -1
  7324,      5,     -2,     -1
  7325,      5,     -1,      4
  7326,      2,      4,      7
  7327,     -4,      2,     -4
  7328,      2,      1,     -1
  7329,      3,     -2,     -1
  7330,      7,     -4,     -2
  7331,      0,     -4,      3
  7332,      1,     -1,      2
  7333,     -1,     -1,     -1
  7334,      1,      0,     -5
  7335,      3,     -2,     -3
  7336,     -1,     -1,      2
  7337,      4,      4,     -1
  7338,     -1,      7,      5
  7339,      1,      2,     -4
  7340,      2,      3,     -1
  7341,     -1,      0,      2
  7342,      0,     -2,      1
  7343,     -1,      0,     -2
  7344,     -1,      5,     -1
  7345,      2,     -1,      1
  7346,      5,      0,     -2
  7347,     -2,      1,     -2
  7348,      3,      2,     -2
  7349,     -4,     -2,     -3
  7350,      4,     -2,      3
  7351,      2,     -2,     -1
  7352,     -2,      2,      6
  7353,      0,      1,     -3
  7354,     -4,     -3,     -4
  7355,      5,     -2,     -3
  7356,      4,     -4,     -2
  7357,     -3,      0,      5
  7358,      1,      0,     -3
  7359,      1,      4,     -3
  7360,      1,     -4,      2
  7361,      4,     -5,     -3
  7362,     -5,      0,      2
  7363,      1,      3,     -4
  7364,      1,      0,     -5
  7365,      7,     -5,      2
  7366,     -1,     -1,     -1
  7367,      0,     -4,      5
  7368,     -1,      5,     -3
  7369,      0,     -3,      2
  7370,      4,     -2,      3
  7371,     -2,     -2,      4
  7372,      1,     -1,     -1
  7373,     -1,      1,     -5
  7374,      1,      4,      1
  7375,      2,     -4,      7
  7376,     -2,     -3,     -1
  7377,      0,      1,      1
  7378,      0,     -3,     -2
  7379,      0,     -4,     -3
  7380,      1,      0,      2
  7381,     -1,     -2,      2
  7382,      0,      2,      2
  7383,     -3,     -1,     -1
  7384,     -1,     -6,      2
  7385,     -2,      2,     -4
  7386,     -9,      0,     -5
  7387,     -9,      0,      3
  7388,      1,      2,     -3
  7389,      1,      4,     -3
  7390,      1,      2,     -3
  7391,     -3,      9,      2
  7392,     -1,      3,      3
  7393,      1,     -3,      2
  7394,     -1,     -4,     -1
  7395,      3,      5,      0
  7396,      0,     -3,     -2
  7397,     -1,      3,     -3
  7398,      2,     -2,      2
  7399,     -1,      4,     -2
  7400,      1,      3,      2
  7401,     -2,      1,      1
  7402,     -5,      0,     -3
  7403,      0,     -4,      2
  7404,     -3,     -5,      1
  7405,      2,      2,      2
  7406,     -2,     -1,     -2
  7407,     -2,     -1,     -3
  7408,      1,     -7,      2
  7409,      1,      3,      1
  7410,      2,      2,      0
  7411,     -3,     -1,     -2
  7412,      1,      3,     -2
  7413,      1,      2,     -2
  7414,      0,     -1,     -2
  7415,      0,     -1,     -4
  7416,      2,      4,     -3
  7417,      2,      5,     -1
  7418,     -4,      1,      0
  7419,      1,     -4,      3
  7420,     -2,     -1,     -2
  7421,      2,      1,      2
  7422,      3,      5,     -3
  7423,      4,     -4,      3
  7424,      1,      1,     -1
  7425,     -3,      1,     -1
  7426,      0,      3,      0
  7427,     -4,      2,      2
  7428,      0,     -2,     -2
  7429,      1,     -4,      7
  7430,     -1,      4,     -2
  7431,      2,      1,      1
  7432,     -1,      6,      0
  7433,      0,     -2,     -1
  7434,      2,      2,      0
  7435,     -1,      1,     -1
  7436,     -2,     -4,     -1
  7437,      4,      7,      2
  7438,      2,     -2,      2
  7439,      2,     -5,      0
  7440,      0,     -3,      2
  7441,      1,      5,     -1
  7442,      2,      1,     -1
  7443,     -1,     -5,      3
  7444,      1,     -4,      9
  7445,      0,      5,     -4
  7446,      1,      2,     -1
  7447,      1,     -2,     -1
  7448,      1,     -1,      0
  7449,      0,     -1,      5
  7450,      4,      1,      1
  7451,     -5,      3,     -1
  7452,      2,      4,      1
  7453,      0,      1,      0
  7454,      0,     -3,      0
  7455,      5,      6,      0
  7456,     -3,     -1,     -2
  7457,      2,     -5,      5
  7458,      3,     -3,      1
  7459,      2,      3,      5
  7460,     -3,      2,      2
  7461,      2,      1,      0
  7462,      2,      2,      0
  7463,      1,      2,      2
  7464,      4,     -3,      1
  7465,      0,     -1,      0
  7466,     -4,      3,     -3
  7467,     -2,      1,      1
  7468,      0,     -1,      2
  7469,      1,     -2,      1
  7470,     -2,     -2,      4
  7471,     -2,      1,     -3
  7472,     -1,      5,     -4
  7473,      2,     -1,      4
  7474,      2,     -4,      5
  7475,      0,      1,     -5
  7476,      0,      5,     -2
  7477,      4,      4,      1
  7478,      5,     -1,      1
  7479,      4,     -1,      4
  7480,     -1,      3,      2
  7481,      4,      5,      1
  7482,     -1,     -3,     -1
  7483,      4,     -8,      1
  7484,      2,     -4,      2
  7485,      2,      3,      2
  7486,     -1,      5,     -3
  7487,     -2,     -1,      2
  7488,      3,      1,      2
  7489,      1,     -3,      1
  7490,      1,      3,      1
  7491,      0,      3,     -1
  7492,      5,      2,     -1
  7493,      5,     -4,      3
  7494,     -2,     -2,      4
  7495,      3,      0,     -2
  7496,     -4,      1,     -3
  7497,      1,     -3,     -8
  7498,     -1,      2,     -2
  7499,      0,     -5,      0
  7500,     -1,      1,      1
  7501,      3,     -4,      1
  7502,     -1,     -1,     -2
  7503,      0,     -5,     -1
  7504,      2,     -9,      2
  7505,     -1,      1,     -3
  7506,      0,     -3,     -7
  7507,      2,      2,     -1
  7508,      4,     -4,      0
  7509,      2,      2,      5
  7510,      1,     -1,      1
  7511,      0,     -3,      2
  7512,     -3,     -1,      1
  7513,      2,     -1,      3
  7514,     -2,      4,      2
  7515,      2,     -1,      0
  7516,      2,     -1,     -4
  7517,      4,     -3,      2
  7518,      0,     -2,     -3
  7519,      4,     -2,     -4
  7520,      1,      1,     -4
  7521,      2,     -2,      0
  7522,      2,     -2,      1
  7523,      1,     -4,      1
  7524,      1,     -1,      3
  7525,     -4,     -1,      1
  7526,     -2,      7,     -2
  7527,     -1,      2,     -4
  7528,      0,     -7,      3
  7529,     -2,     -3,      2
  7530,     -2,     -1,     -1
  7531,     -4,      1,     -3
  7532,      1,      1,      1
  7533,     -7,      3,     -3
  7534,     -5,     -3,     -5
  7535,      3,      2,      5
  7536,     -3,      0,      2
  7537,     -1,     -1,      3
  7538,    -12,      1,      2
  7539,     -1,      4,     -3
  7540,      1,     -2,     -3
  7541,     -3,     -5,      0
  7542,     -1,     -1,      5
  7543,     -5,     -1,      0
  7544,     -2,      3,     -4
  7545,      1,     -2,      0
  7546,     -1,     -1,     -2
  7547,      3,     -6,      2
  7548,     -6,      2,     -2
  7549,     -6,      2,     -5
  7550,      2,      2,     -3
  7551,      3,      1,     -3
  7552,     -2,     -2,      5
  7553,     -3,      0,      7
  7554,     -3,      3,     -2
  7555,      5,     -1,      1
  7556,      1,      2,      2
  7557,      2,      2,     -2
  7558,      1,     -2,      8
  7559,      2,      3,      0
  7560,      5,      1,      0
  7561,      4,      2,     -2
  7562,      2,      1,      3
  7563,     -1,     -5,      1
  7564,     -3,      3,      1
  7565,      5,      4,      1
  7566,      6,     -3,      1
  7567,      4,     -4,      3
  7568,      3,      2,     -1
  7569,     -3,      4,      2
  7570,      1,      2,      1
  7571,      1,     -1,      2
  7572,      5,     -3,      4
  7573,      1,      2,      1
  7574,      1,      2,     -5
  7575,      0,      2,     -5
  7576,      0,     -4,      0
  7577,      6,     -2,      3
  7578,     -3,      1,      3
  7579,     -5,      5,      2
  7580,     -1,     -3,      2
  7581,      3,     -5,      0
  7582,      5,      4,     -2
  7583,     -5,     -2,      1
  7584,      3,      2,      1
  7585,      7,     -1,      1
  7586,     -1,     -3,      4
  7587,      3,     -2,      1
  7588,     -2,     -1,      6
  7589,      2,      3,      3
  7590,      3,     -3,      0
  7591,      6,      0,      5
  7592,      5,     -3,      3
  7593,     -1,     -3,      2
  7594,      4,      5,     -2
  7595,      1,     -1,      0
  7596,      1,     -4,     -1
  7597,      2,     -2,      5
  7598,      1,      0,     -2
  7599,      1,      4,      0
  7600,      6,      0,      1
  7601,      2,      0,      6
  7602,      4,     -3,      1
  7603,     -5,      3,     -4
  7604,     -2,      1,      0
  7605,      6,     -1,      2
  7606,      3,     -4,      1
  7607,      1,      2,      2
  7608,      1,      2,     -5
  7609,     -3,      4,     -3
  7610,     -3,      2,     -5
  7611,      5,     -4,      0
  7612,      2,     -3,      7
  7613,     -1,     -2,      3
  7614,      2,     -2,      3
  7615,     -3,      4,      2
  7616,      5,     -4,     -1
  7617,      5,     -1,      8
  7618,      4,      1,      1
  7619,     -4,      3,      2
  7620,      3,      1,     -1
  7621,      2,      3,     -1
  7622,      2,      5,      3
  7623,     -1,      1,      2
  7624,     -4,      5,     -3
  7625,      2,     -1,      0
  7626,      3,     -1,      3
  7627,     -1,      1,      0
  7628,     -1,      3,      4
  7629,      1,      5,     -2
  7630,     -3,      0,     -1
  7631,     -3,     -2,     -2
  7632,      5,      4,      2
  7633,     -3,      1,     -1
  7634,     -4,      3,     -1
  7635,     -1,      4,      0
  7636,      2,     -1,      2
  7637,     -3,      1,      1
  7638,     -5,      0,     -2
  7639,     -2,      3,     -2
  7640,      1,      1,     -3
  7641,     -3,      1,     -1
  7642,     -3,     -2,      0
  7643,     -4,      2,     -4
  7644,      0,      1,     -3
  7645,     -3,     -1,      0
  7646,      4,     -3,     -1
  7647,     -1,     -3,      1
  7648,     -5,      0,      1
  7649,     -2,      4,      0
  7650,      5,      3,     -2
  7651,      6,     -2,     -2
  7652,      4,     -1,      2
  7653,      2,      1,      0
  7654,     -2,      5,     -1
  7655,     -1,      0,     -3
  7656,      3,      0,      5
  7657,     -1,      5,     -2
  7658,     -6,      1,      1
  7659,     -6,     10,      2
  7660,      3,     -2,      0
  7661,     -3,     -2,     -1
  7662,      5,     -4,      2
  7663,     -3,      1,     -3
  7664,     -5,      2,     -3
  7665,     -2,      0,     -3
  7666,     -1,     -1,      1
  7667,      6,     -2,     -1
  7668,     -8,      1,      1
  7669,     -4,      3,      0
  7670,     -2,      7,     -2
  7671,      1,     -1,     -1
  7672,      3,     -4,      5
  7673,     -8,      2,     -2
  7674,     -4,      3,     -1
  7675,      2,     -2,      0
  7676,      0,     -3,      4
  7677,      1,     -4,      3
  7678,      0,      1,      2
  7679,     -8,     -4,     -2
  7680,     -2,     -4,      1
  7681,     -3,     -2,     -1
  7682,     -2,     -1,      3
  7683,     -1,     -5,      4
  7684,      3,      2,     -1
  7685,     -1,     -3,     -8
  7686,      0,      1,      7
  7687,      1,      2,     -3
  7688,      5,     -8,     -9
  7689,      7,     -2,      4
  7690,      0,     -4,      2
  7691,     -2,      4,     -2
  7692,     -2,     -2,     -4
  7693,      4,      1,     -1
  7694,      4,      2,     -1
  7695,      3,      1,     -1
  7696,     -3,      1,     -3
  7697,     -3,      1,     -6
  7698,      2,      0,     -4
  7699,     -2,      2,     -1
  7700,      2,     -6,     -1
  7701,     -2,      0,      0
  7702,     -5,      3,      2
  7703,      1,     -5,     -3
  7704,     -1,     -1,      3
  7705,      3,      0,     -4
  7706,     -2,      1,     -2
  7707,     -2,      1,     -3
  7708,     -4,      5,     -1
  7709,      3,     -2,      1
  7710,      3,      3,     -2
  7711,      0,      0,     -2
  7712,     -1,      4,      3
  7713,      1,      6,     -3
  7714,     -2,     -2,      2
  7715,      4,     -3,      4
  7716,     -1,     -1,     -3
  7717,      0,      4,      0
  7718,     -4,      3,     -1
  7719,      2,      0,      4
  7720,     -3,      2,     -1
  7721,     -1,      0,      4
  7722,      3,      8,     -1
  7723,      3,     -1,     -1
  7724,      8,     -4,      5
  7725,      2,      0,      4
  7726,     -3,      2,      7
  7727,     -1,      5,      1
  7728,      4,     -1,      2
  7729,      3,      2,      5
  7730,      3,      2,      5
  7731,     -3,      4,      5
  7732,      1,      6,     -4
  7733,      0,      4,     -2
  7734,      0,     -1,      1
  7735,      3,      1,      3
  7736,     -4,     -1,      1
  7737,      0,      4,     -3
  7738,     -1,      0,     -3
  7739,      2,     -3,      1
  7740,      0,      0,      1
  7741,     -2,     -4,     -2
  7742,      5,     -1,     -2
  7743,     -1,      2,     -1
  7744,      1,      1,      2
  7745,      0,     -4,      3
  7746,      1,      0,      5
  7747,     -4,      1,     -1
  7748,      4,      0,      1
  7749,      0,     -1,     -6
  7750,     -1,     -1,      3
  7751,     -2,      0,      2
  7752,      1,      2,     -2
  7753,      1,     -2,     -1
  7754,      4,      2,     -1
  7755,      1,     -3,      3
  7756,     -2,      2,      2
  7757,      0,      6,      1
  7758,      3,      2,      2
  7759,      3,      2,      2
  7760,      5,     -1,      4
  7761,     -3,     -1,      1
  7762,     -3,      6,      3
  7763,     -2,      2,     -1
  7764,      1,     -2,      1
  7765,      1,     -1,     -3
  7766,     -6,      2,      5
  7767,      1,      3,     -1
  7768,     -1,      1,     -1
  7769,      1,      0,      2
  7770,     -1,     -2,      3
  7771,      1,     -1,      3
  7772,      1,      2,     -1
  7773,      4,     -1,     -2
  7774,      1,      8,      2
  7775,      0,      0,      6
  7776,     -3,      2,     -3
  7777,      3,      5,      2
  7778,      4,      3,     -4
  7779,      1,      0,      4
  7780,      1,     -6,      3
  7781,     -1,      1,      2
  7782,      2,     -1,      1
  7783,      0,      3,      1
  7784,      2,     -4,      4
  7785,      1,     -1,     -3
  7786,     -2,     -1,      3
  7787,      0,      2,     -4
  7788,     -1,      2,     -4
  7789,      4,     -2,      4
  7790,      4,     -4,      6
  7791,     -1,      0,      2
  7792,      1,      1,     -5
  7793,      1,     -2,     -2
  7794,      3,     -4,      2
  7795,      4,     -4,      2
  7796,     -2,     -2,      3
  7797,     -1,      7,     -2
  7798,      1,      1,     -3
  7799,      1,     -2,      3
  7800,      1,     -3,     -4
  7801,      1,      2,     -4
  7802,      0,      1,     -7
  7803,      0,      1,     -3
  7804,      3,     -3,     -2
  7805,     -2,     -1,      4
  7806,     -2,      1,      1
  7807,     -4,      2,     -3
  7808,      0,     -2,     -3
  7809,      2,     -2,      5
  7810,     -6,     -2,     -1
  7811,     -3,     -4,     -4
  7812,      1,     -2,      1
  7813,      1,      1,     -1
  7814,      1,     -5,      2
  7815,     -1,     -6,      1
  7816,     -4,      3,      1
  7817,     -1,     -3,     -7
  7818,      0,     -2,     -5
  7819,      3,     -2,      2
  7820,      1,      2,     -3
  7821,      1,     -1,     -6
  7822,     -3,      2,     -6
  7823,     -1,      1,     -5
  7824,      8,     -2,     -1
  7825,     -1,     -2,      3
  7826,     -6,     -1,     -1
  7827,      4,     -1,      0
  7828,      0,     -6,      7
  7829,      1,     -2,     -2
  7830,     -1,      4,      2
  7831,     -1,     -3,     -1
  7832,     -1,     -2,      3
  7833,      1,     -5,      2
  7834,      0,      7,      3
  7835,     -2,     -1,     -3
  7836,     -2,      2,     -1
  7837,     -2,     -1,      0
  7838,      0,     -3,      2
  7839,     -4,      2,     -1
  7840,      0,     -2,     -3
  7841,      1,     -2,      1
  7842,     -1,     -2,      2
  7843,      0,     -3,      5
  7844,     -2,      0,      0
  7845,      1,      3,     -3
  7846,     -1,      5,     -2
  7847,      5,      1,     -3
  7848,      1,     -4,      4
  7849,     -2,      5,      0
  7850,      0,      1,     -2
  7851,      1,      4,     -1
  7852,      4,     -6,     -3
  7853,     -1,     -4,      1
  7854,     -1,      3,     -3
  7855,      0,      0,     -2
  7856,      1,      3,     -6
  7857,      4,      1,      0
  7858,      1,     -4,      2
  7859,      0,     -1,     -3
  7860,      0,      2,     -1
  7861,     -3,      5,      0
  7862,      0,     -1,      3
  7863,      0,      1,      4
  7864,      2,      2,     -3
  7865,      0,     -2,      4
  7866,      1,      5,      2
  7867,      2,      2,      3
  7868,      0,      5,      8
  7869,     -3,      3,     -1
  7870,      5,      5,     -3
  7871,      4,      3,      2
  7872,      4,      2,     -1
  7873,     -2,     -4,      2
  7874,      1,      1,     -2
  7875,     -1,      1,     -3
  7876,      0,      5,     -2
