accelometer ODR: 3200 Hz
 Row #, X-AXIS, Y-AXIS, Z-AXIS
  3819,     -3,    -17,     -5
  3820,      1,    -17,      0
  3821,     -1,    -14,     -3
  3822,     -1,    -18,     -7
  3823,      3,    -16,      2
  3824,     -3,    -20,      0
  3825,      0,    -19,      0
  3826,     -4,    -14,     -3
  3827,     -3,    -17,     -4
  3828,     -2,    -12,     -1
  3829,     -4,    -11,     -1
  3830,     -6,    -15,     -1
  3831,     -4,    -11,     -1
  3832,     -1,    -12,     -7
  3833,      0,    -17,      4
  3834,     -4,    -11,      0
  3835,     -2,    -13,      1
  3836,     -4,     -8,     -5
  3837,      1,    -15,     -3
  3838,     -2,    -15,     -1
  3839,     -2,    -13,     -2
  3840,     -2,     -3,     -6
  3841,     -8,     -5,     -4
  3842,    -11,     -9,     -7
  3843,    -14,     -7,      3
  3844,    -10,     -2,     -4
  3845,     -7,     -1,     -4
  3846,     -5,     -6,     -6
  3847,     -7,      3,      5
  3848,    -11,     -1,     -1
  3849,     -5,      1,     -6
  3850,     -7,     -2,     -6
  3851,     -8,     -5,     -2
  3852,     -4,    -10,      1
  3853,    -13,     -1,     -1
  3854,     -7,     -1,     -5
  3855,     -1,     -5,     -3
  3856,     -4,     -3,     -4
  3857,     -3,     -8,      4
  3858,     -8,      0,     -8
  3859,     -8,     -2,     -5
  3860,     -6,      0,     -1
  3861,      0,     -6,     -4
  3862,     -6,     -6,     -7
  3863,     -6,     -3,     -3
  3864,    -10,     -2,     -4
  3865,     -1,     -1,     -6
  3866,     -1,     -4,     -2
  3867,     -4,      1,     -1
  3868,     -2,     -2,     -5
  3869,     -3,     -2,     -2
  3870,     -2,      6,     -1
  3871,      0,     -8,      1
  3872,      0,     -6,      4
  3873,     -4,     -2,     -2
  3874,     -3,      3,     -3
  3875,     -3,      0,     -1
  3876,      3,     -4,     -3
  3877,     -1,      2,      2
  3878,     -2,     -2,      1
  3879,      1,      4,     -6
  3880,      4,     -1,     -3
  3881,      1,     -4,     -1
  3882,      0,      0,      1
  3883,     -3,      7,     -2
  3884,      3,      4,     -3
  3885,      3,      6,     -3
  3886,      3,     -1,      1
  3887,      2,     -4,      2
  3888,      3,      2,     -2
  3889,     -3,      4,     -6
  3890,      5,      4,     -2
  3891,      0,      2,      0
  3892,      1,     -4,     -2
  3893,      5,      4,     -2
  3894,     -1,      1,     -1
  3895,      0,     -1,     -3
  3896,      5,     -1,      1
  3897,      4,     -2,      0
  3898,      0,      4,     -2
  3899,      2,     -2,     -1
  3900,      3,      6,     -1
  3901,      1,      2,     -3
  3902,      7,     -4,      1
  3903,      5,      3,      1
  3904,      6,      3,     -1
  3905,      4,      4,     -1
  3906,      4,      5,      0
  3907,      5,      2,      6
  3908,      5,      3,      1
  3909,      4,      6,     -8
  3910,      5,      1,     -4
  3911,      9,      4,      4
  3912,      8,      2,      1
  3913,     11,      1,      0
  3914,      4,      2,      1
  3915,      9,      0,      2
  3916,      6,     -1,     -3
  3917,      7,      0,      5
  3918,      6,      5,     -2
  3919,      7,      5,     -3
  3920,      6,      0,      1
  3921,      8,      2,      2
  3922,      5,      3,      1
  3923,      8,      6,     -7
  3924,      5,      5,     -1
  3925,      9,      7,      0
  3926,     14,      1,      0
  3927,     12,      1,      8
  3928,      8,      5,     -4
  3929,      2,      2,      2
  3930,      8,      6,     -4
  3931,     13,     -2,      4
  3932,      9,     -2,      5
  3933,      9,      6,     -4
  3934,      9,      7,      0
  3935,     14,      3,     -1
  3936,     12,      3,      1
  3937,     11,      2,      5
  3938,      8,      6,      2
  3939,     11,      7,      0
  3940,     13,      5,      1
  3941,     10,      1,      2
  3942,     12,      6,      0
  3943,     11,      9,      1
  3944,      9,      6,     -2
  3945,     15,      7,      0
  3946,     14,      7,     -1
  3947,     11,      3,      6
  3948,     12,     10,      2
  3949,      9,      4,      1
  3950,     10,      7,      2
  3951,     15,      7,     -1
  3952,     14,      3,      5
  3953,     12,      8,     -2
  3954,     12,      9,     -1
  3955,     15,      4,     -2
  3956,     15,      8,     -2
  3957,     16,      2,     -3
  3958,     19,     10,     -6
  3959,     13,      9,     -2
  3960,     19,      7,      0
  3961,     15,      6,      2
  3962,     15,      1,      2
  3963,     13,     10,     -1
  3964,     17,      9,     -6
  3965,     15,     10,     -3
  3966,     17,      4,      0
  3967,     19,      5,     -1
  3968,     13,      7,     -3
  3969,     18,     10,     -9
  3970,     19,     11,      0
  3971,     23,     -2,      0
  3972,     21,      5,      1
  3973,     19,     10,     -2
  3974,     23,     10,     -3
  3975,     26,      7,     -2
  3976,     25,      7,     -1
  3977,     21,      5,     -1
  3978,     20,     10,     -5
  3979,     21,      9,     -2
  3980,     24,      8,      0
  3981,     30,      4,     -2
  3982,     22,      4,     -2
  3983,     23,     11,      0
  3984,     24,      8,     -6
  3985,     31,      8,      0
  3986,     31,      0,     -2
  3987,     29,      2,      2
  3988,      9,     -6,     29
  3989,      8,    -13,     27
  3990,      5,     -3,     25
  3991,      1,      3,     29
  3992,      1,      0,     29
  3993,      1,     -4,     41
  3994,      4,     -9,     34
  3995,     13,     -8,     32
  3996,      4,     -4,     34
  3997,     -1,      1,     33
  3998,      3,      0,     35
  3999,      0,     -4,     37
  4000,      3,     -2,     40
  4001,      2,     -7,     43
  4002,      2,     -7,     37
  4003,      3,     -8,     37
  4004,      5,    -10,     41
  4005,      1,     -6,     44
  4006,     -2,     -6,     42
  4007,     -2,     -5,     44
  4008,     -1,     -5,     42
  4009,      0,     -6,     41
  4010,      2,     -2,     47
  4011,     -2,     -4,     43
  4012,      1,     -1,     47
  4013,      0,      2,     44
  4014,      1,     -4,     47
  4015,      1,     -3,     48
  4016,     -6,      0,     49
  4017,     -7,      3,     46
  4018,     -2,      0,     52
  4019,     -2,     -2,     54
  4020,      0,      0,     58
  4021,     -2,     -3,     50
  4022,     -8,      1,     50
  4023,     -2,     -2,     58
  4024,      0,     -7,     52
  4025,     -8,      1,     56
  4026,     -6,     -2,     49
  4027,     -4,     -3,     52
  4028,     -3,      0,     56
  4029,     -4,      2,     52
  4030,    -10,     -3,     56
  4031,     -7,     -3,     58
  4032,     -9,      2,     56
  4033,     -7,     -3,     58
  4034,    -11,     -3,     58
  4035,     -4,      0,     58
  4036,     -6,     -4,     55
  4037,    -17,      4,     52
  4038,     -8,     -2,     57
  4039,     -6,     -1,     61
  4040,     -7,     -1,     64
  4041,    -15,     -3,     59
  4042,    -13,      3,     60
  4043,     -6,      5,     56
  4044,    -10,      1,     61
  4045,    -10,      1,     62
  4046,    -11,      2,     60
  4047,    -10,      1,     60
  4048,     -6,      0,     59
  4049,     -8,     -2,     62
  4050,    -11,      1,     58
  4051,    -19,      1,     59
  4052,    -11,      0,     58
  4053,    -15,      1,     54
  4054,    -10,      0,     61
  4055,    -14,      1,     60
  4056,    -14,      3,     59
  4057,    -13,      2,     59
  4058,     -7,      0,     63
  4059,    -12,      1,     59
  4060,    -13,     -1,     65
  4061,    -16,      0,     59
  4062,    -14,      6,     55
  4063,     -9,      1,     59
  4064,    -15,      0,     62
  4065,    -12,     -7,     63
  4066,    -15,      2,     57
  4067,    -16,      1,     58
  4068,    -12,     -3,     60
  4069,    -16,      0,     59
  4070,    -14,     -2,     60
  4071,    -16,     -2,     57
  4072,    -14,     -5,     59
  4073,    -17,     -6,     58
  4074,     -9,     -3,     57
  4075,    -13,     -2,     57
  4076,    -12,     -2,     53
  4077,    -13,     -3,     55
  4078,    -13,     -3,     52
  4079,    -10,     -8,     54
  4080,    -12,     -1,     55
  4081,    -17,      1,     54
  4082,    -18,      7,     50
  4083,     -6,      3,     51
  4084,    -14,      0,     52
  4085,    -13,     -2,     53
  4086,    -17,      3,     50
  4087,    -14,      2,     46
  4088,    -14,      2,     43
  4089,    -11,     -6,     47
  4090,    -16,     -1,     50
  4091,    -15,      1,     42
  4092,    -14,      1,     44
  4093,    -11,     -1,     43
  4094,    -15,     -4,     45
  4095,    -19,     -1,     44
  4096,    -12,     -2,     45
  4097,    -15,      2,     39
  4098,    -13,      0,     42
  4099,    -10,     -2,     43
  4100,    -18,     -2,     41
  4101,    -18,      2,     43
  4102,    -15,      1,     37
  4103,     -9,     -2,     38
  4104,    -12,     -2,     44
  4105,    -11,     -4,     38
  4106,    -12,      0,     38
  4107,    -14,     -3,     36
  4108,     -8,     -2,     37
  4109,     -9,     -3,     33
  4110,     -8,     -1,     39
  4111,     -8,      2,     34
  4112,    -10,      2,     32
  4113,     -3,      2,     30
  4114,     -5,      3,     31
  4115,     -6,      1,     32
  4116,     -6,      1,     32
  4117,    -12,      7,     29
  4118,      1,     -2,     28
  4119,     -6,      8,     30
  4120,     -6,      6,     29
  4121,     -5,      5,     27
  4122,     -6,      8,     27
  4123,     -4,      8,     27
  4124,     -2,     -2,     27
  4125,     -3,      5,     24
  4126,     -8,     -2,     27
  4127,     -4,      5,     23
  4128,      1,      1,     25
  4129,      2,      1,     24
  4130,     -2,      3,     24
  4131,     -8,      6,     23
  4132,      1,      9,     17
  4133,     -3,      7,     18
  4134,     -3,      5,     22
  4135,      0,     -1,     -2
  4136,      3,     17,     -8
  4137,      7,     19,     -1
  4138,      4,     19,      4
  4139,      2,     19,      1
  4140,      3,     21,      4
  4141,      0,     15,     -7
  4142,     15,     10,      2
  4143,      5,      8,      3
  4144,      9,     15,      3
  4145,      2,     13,      1
  4146,      7,      8,      0
  4147,      6,     11,      8
  4148,      2,      9,      2
  4149,      7,     12,      5
  4150,     10,      8,      5
  4151,      7,     13,      2
  4152,      7,      8,      6
  4153,     10,      7,      8
  4154,      7,      9,      6
  4155,      8,     13,     -1
  4156,      4,     11,      0
  4157,      9,      3,      3
  4158,      6,      8,      9
  4159,      5,      5,     10
  4160,      6,      4,      2
  4161,      6,      5,      3
  4162,     10,      6,      5
  4163,      6,      6,      8
  4164,      5,      5,      6
  4165,      2,      7,      4
  4166,      5,      2,      4
  4167,      9,      3,      9
  4168,     10,      3,      5
  4169,      1,      3,      6
  4170,      7,      6,      1
  4171,      8,     -2,      2
  4172,     12,      2,      4
  4173,      7,      4,      1
  4174,      7,      1,      5
  4175,      6,      5,      6
  4176,      7,      4,      1
  4177,      6,     -3,      5
  4178,      7,      0,      3
  4179,      1,      4,      8
  4180,      0,      2,      4
  4181,      8,     -1,      1
  4182,     10,     -3,      5
  4183,      4,     -4,      8
  4184,     -6,     -1,      6
  4185,      6,      5,      4
  4186,      4,     -3,      4
  4187,      6,     -2,      9
  4188,      5,      1,     12
  4189,      1,      1,     12
  4190,      6,     -1,      0
  4191,      6,     -7,      4
  4192,      8,     -5,      8
  4193,      1,     -6,      8
  4194,      0,     -3,      9
  4195,      1,     -5,      4
  4196,      2,     -2,      3
  4197,      5,     -6,      8
  4198,      3,     -5,      9
  4199,      0,     -3,      2
  4200,      7,     -3,      2
  4201,      5,     -7,      4
  4202,      6,     -5,      7
  4203,      6,     -9,      7
  4204,      0,     -7,      3
  4205,      4,     -4,      3
  4206,      3,     -4,      0
  4207,      7,     -9,      5
  4208,      0,     -6,      3
  4209,      1,    -13,      5
  4210,      1,     -2,     -1
  4211,     -2,     -2,     -5
  4212,      3,    -12,      2
  4213,      5,    -11,      2
  4214,      0,     -8,      5
  4215,      1,    -11,      3
  4216,      1,     -9,      2
  4217,      1,     -9,      7
  4218,      3,    -15,      7
  4219,     -1,    -13,      8
  4220,     -3,     -8,      4
  4221,      6,     -8,      3
  4222,      7,    -13,     -3
  4223,      7,    -14,      5
  4224,      6,    -10,      5
  4225,     -1,    -11,      1
  4226,      7,    -10,      3
  4227,      6,    -15,      3
  4228,      1,    -13,      2
  4229,      0,    -15,      7
  4230,      0,    -14,      1
  4231,     -2,    -11,      3
  4232,     -2,    -15,      6
  4233,      3,    -15,      7
  4234,      0,    -15,      5
  4235,      1,    -12,     -3
  4236,     -3,    -12,      1
  4237,      7,    -18,      5
  4238,     -1,    -18,      4
  4239,      4,    -21,      2
  4240,     -1,    -14,      1
  4241,     -3,    -20,     -3
  4242,      0,    -15,     -1
  4243,     -6,    -16,      3
  4244,     -1,    -21,      5
  4245,     -4,    -20,      2
  4246,     -2,    -24,      3
  4247,     -1,    -23,      3
  4248,      1,    -21,     -1
  4249,     -7,    -15,      4
  4250,      1,    -20,     -3
  4251,     -5,    -23,      0
  4252,      1,    -19,      4
  4253,     -3,    -22,     -3
  4254,      0,    -21,      2
  4255,     -1,    -19,      1
  4256,     -3,    -20,      1
  4257,      1,    -18,      3
  4258,     -1,    -22,      0
  4259,     -4,    -23,      3
  4260,     -5,    -17,      3
  4261,      1,    -24,      5
  4262,     -1,    -28,      4
  4263,     -4,    -24,      5
  4264,     -6,    -23,      3
  4265,     -6,    -25,     -4
  4266,     -1,    -23,     -1
  4267,      7,    -27,      5
  4268,     -3,    -29,      3
  4269,     -7,    -28,      2
  4270,     -4,    -28,     -3
  4271,     -2,    -25,     -5
  4272,      0,    -31,     -4
  4273,     -1,    -28,      3
  4274,     -3,    -29,      0
  4275,     -3,    -24,      3
  4276,     -7,    -29,      2
  4277,     -7,    -28,     -2
  4278,     -4,    -34,      2
  4279,     -5,    -38,      1
  4280,     -5,    -29,      0
  4281,     -7,    -34,     -7
  4282,     -2,    -35,     -1
  4283,     -6,      2,     -5
  4284,    -34,      1,     -5
  4285,    -33,     -4,     -9
  4286,    -42,     -1,     -2
  4287,    -36,      3,     -7
  4288,    -35,      5,     -7
  4289,    -39,      0,     -8
  4290,    -37,     -3,     -2
  4291,    -35,     -3,      0
  4292,    -37,      1,     -9
  4293,    -36,      6,     -6
  4294,    -39,      5,     -8
  4295,    -40,     -6,     -3
  4296,    -35,     -4,     -2
  4297,    -37,     -1,     -6
  4298,    -42,      3,     -9
  4299,    -42,      3,     -6
  4300,    -38,     -3,     -5
  4301,    -41,     -4,     -5
  4302,    -44,      6,     -5
  4303,    -44,     -4,     -4
  4304,    -44,      3,     -6
  4305,    -42,     -3,     -8
  4306,    -41,     -4,     -7
  4307,    -46,      3,     -9
  4308,    -44,      6,     -9
  4309,    -43,     -3,     -9
  4310,    -43,      0,     -9
  4311,    -41,     -4,     -5
  4312,    -48,      2,     -4
  4313,    -50,      1,    -10
  4314,    -49,      2,    -11
  4315,    -48,      0,     -7
  4316,    -47,     -2,     -9
  4317,    -46,      2,    -13
  4318,    -46,      5,    -13
  4319,    -49,     -1,     -9
  4320,    -49,      5,     -6
  4321,    -49,     -3,     -4
  4322,    -51,      4,     -8
  4323,    -51,      2,     -8
  4324,    -47,      1,     -6
  4325,    -50,      3,     -7
  4326,    -50,      0,     -5
  4327,    -53,      7,     -9
  4328,    -52,     -1,     -3
  4329,    -55,     -3,     -7
  4330,    -53,     -1,     -3
  4331,    -49,      2,     -2
  4332,    -51,      1,     -8
  4333,    -48,      6,     -8
  4334,    -53,      3,     -8
  4335,    -51,      3,     -5
  4336,    -48,      4,     -3
  4337,    -53,     -3,     -6
  4338,    -52,      6,     -5
  4339,    -51,      5,     -5
  4340,    -51,     -3,     -3
  4341,    -51,      3,     -2
  4342,    -54,      4,     -6
  4343,    -51,      6,     -4
  4344,    -52,      6,     -9
  4345,    -43,      0,     -3
  4346,    -47,     -1,     -3
  4347,    -50,      5,     -3
  4348,    -52,      2,     -5
  4349,    -53,     -5,     -3
  4350,    -48,     -2,     -9
  4351,    -49,     -3,     -4
  4352,    -52,      2,     -4
  4353,    -49,      7,     -3
  4354,    -45,      3,      1
  4355,    -43,      4,     -6
  4356,    -48,      0,     -4
  4357,    -46,      7,     -2
  4358,    -44,      4,     -2
  4359,    -45,      0,     -1
  4360,    -43,      3,      1
  4361,    -43,      3,      3
  4362,    -45,      5,     -2
  4363,    -42,      4,     -5
  4364,    -42,      3,      1
  4365,    -39,      3,     -5
  4366,    -43,      0,      1
  4367,    -45,      6,     -1
  4368,    -45,      2,     -3
  4369,    -40,      2,      3
  4370,    -40,      5,      1
  4371,    -42,      0,      6
  4372,    -46,      7,      2
  4373,    -43,      7,      1
  4374,    -31,      3,     -5
  4375,    -31,      3,     -1
  4376,    -37,      3,      7
  4377,    -41,     10,     -1
  4378,    -40,      6,      3
  4379,    -43,      6,      1
  4380,    -36,      4,      1
  4381,    -37,      4,      2
  4382,    -37,      6,      5
  4383,    -41,      3,     -1
  4384,    -35,      8,     -1
  4385,    -34,      3,      1
  4386,    -39,      6,      5
  4387,    -38,      7,      2
  4388,    -39,      6,      0
  4389,    -37,      7,      0
  4390,    -37,      5,      3
  4391,    -39,      8,      8
  4392,    -38,      8,      1
  4393,    -37,     12,      0
  4394,    -34,      9,      2
  4395,    -34,      6,      1
  4396,    -37,      9,      7
  4397,    -38,      5,      9
  4398,    -34,     11,      0
  4399,    -36,      6,     -1
  4400,    -32,      3,      5
  4401,    -33,      7,      8
  4402,    -34,     11,      2
  4403,    -34,     11,      1
  4404,    -31,      7,      1
  4405,    -32,      4,      3
  4406,    -37,      1,      9
  4407,    -37,     10,      1
  4408,    -34,      7,     -1
  4409,    -32,      6,      0
  4410,    -29,      4,     -1
  4411,    -33,      3,      5
  4412,    -35,      8,     -3
  4413,    -37,      5,     -2
  4414,    -36,     11,      3
  4415,    -30,      1,      2
  4416,    -30,     -2,      3
  4417,    -29,      2,      2
  4418,    -31,      3,     -7
  4419,    -28,      6,      1
  4420,    -31,      3,      4
  4421,    -34,     -1,     -3
  4422,    -33,     11,     -3
  4423,    -32,      6,     -1
  4424,    -32,      5,      3
  4425,    -26,      3,      3
  4426,    -30,      2,      5
  4427,    -31,      5,      1
  4428,    -29,      5,     -1
  4429,    -24,      3,      6
  4430,    -27,      1,     -2
  4431,     -5,      7,    -28
  4432,      4,     -4,    -32
  4433,      1,     -2,    -32
  4434,      2,      5,    -26
  4435,      0,      0,    -27
  4436,      2,      5,    -27
  4437,     -1,      3,    -27
  4438,      7,      3,    -30
  4439,      3,      1,    -27
  4440,      4,      3,    -24
  4441,     -5,      1,    -26
  4442,      5,      0,    -28
  4443,     -1,     -2,    -24
  4444,     -2,     -3,    -22
  4445,     -1,     -3,    -23
  4446,     -1,      1,    -25
  4447,      2,      1,    -25
  4448,      1,     -3,    -25
  4449,     -1,     -3,    -21
  4450,      1,      0,    -23
  4451,     -2,      3,    -24
  4452,      1,      0,    -27
  4453,      6,     -5,    -24
  4454,     -3,     -7,    -17
  4455,     -3,     -2,    -21
  4456,     -4,      2,    -25
  4457,      3,     -3,    -21
  4458,     -4,     -7,    -19
  4459,     -2,     -2,    -17
  4460,      1,      0,    -22
  4461,      2,      0,    -20
  4462,      5,     -3,    -21
  4463,      4,     -5,    -20
  4464,      1,     -2,    -15
  4465,     -2,      1,    -17
  4466,     -1,      2,    -20
  4467,     -5,     -4,    -20
  4468,      2,     -4,    -12
  4469,      3,     -7,    -14
  4470,     -1,     -3,    -13
  4471,     -5,     -4,    -19
  4472,     -1,     -5,    -16
  4473,      0,     -7,    -16
  4474,     -3,     -7,    -14
  4475,     -1,     -5,    -19
  4476,     -5,      1,    -14
  4477,      1,     -6,    -16
  4478,      2,     -2,    -11
  4479,      0,     -3,    -10
  4480,     -3,     -2,    -11
  4481,     -3,      1,    -14
  4482,     -1,     -6,    -14
  4483,      1,     -6,    -14
  4484,      1,     -7,     -9
  4485,     -6,     -6,    -12
  4486,     -2,     -2,     -8
  4487,      1,     -5,    -12
  4488,      0,      0,     -7
  4489,     -5,     -5,     -8
  4490,     -5,     -2,    -12
  4491,     -7,     -3,    -13
  4492,      1,     -5,     -9
  4493,      1,     -7,     -9
  4494,     -1,     -7,     -3
  4495,     -5,     -7,     -6
  4496,     -7,      0,    -11
  4497,      0,     -6,     -7
  4498,     -6,     -2,     -9
  4499,      1,     -4,     -8
  4500,    -10,     -6,     -9
  4501,     -9,      1,     -9
  4502,     -5,     -4,     -7
  4503,      5,     -5,     -6
  4504,     -6,     -2,     -3
  4505,     -5,     -3,     -8
  4506,     -8,      1,     -9
  4507,     -1,     -4,     -4
  4508,     -1,     -2,     -4
  4509,     -5,      2,     -1
  4510,     -7,     -2,     -9
  4511,     -7,      6,     -2
  4512,     -5,     -1,     -7
  4513,     -1,     -4,     -1
  4514,     -6,      1,      3
  4515,     -6,     -2,     -2
  4516,    -10,     -1,     -2
  4517,      3,     -3,     -4
  4518,     -3,     -4,     -4
  4519,     -8,      1,      0
  4520,     -9,     -1,     -2
  4521,     -8,      1,     -5
  4522,     -1,     -2,      1
  4523,      0,     -1,     -5
  4524,     -5,     -3,      3
  4525,     -7,     -8,      0
  4526,     -5,     -1,      0
  4527,      1,     -6,      2
  4528,      2,     -5,     -4
  4529,      1,      2,     -2
  4530,     -6,      0,      0
  4531,      0,      3,      0
  4532,      4,      0,      1
  4533,      2,     -1,     -1
  4534,      3,      0,      0
  4535,      1,      0,      5
  4536,     -4,      4,      2
  4537,      6,     -3,      0
  4538,      2,     -3,      3
  4539,      1,      0,      3
  4540,     -7,      1,      6
  4541,     -4,      1,      4
  4542,      3,      0,      1
  4543,      7,     -3,      3
  4544,      6,      1,      5
  4545,      2,      1,      6
  4546,     -4,      2,      3
  4547,      0,      2,      4
  4548,      1,     -4,      5
  4549,      4,     -1,      6
  4550,      4,     -4,      3
  4551,      1,     -1,      5
  4552,      2,      0,      1
  4553,      5,      0,      9
  4554,      4,     -4,      8
  4555,      0,     -4,      9
  4556,      0,      1,      4
  4557,      2,      2,      4
  4558,      2,     -3,      8
  4559,      6,     -5,      8
  4560,      0,     -3,      7
  4561,      1,     -2,      7
  4562,      4,      2,      8
  4563,      2,     -2,      3
  4564,      3,     -2,      8
  4565,     -1,     -2,      7
  4566,     -1,      3,     10
  4567,      5,      2,      9
  4568,      3,     -5,      9
  4569,      5,      2,      8
  4570,      2,      0,      9
  4571,      4,      3,      6
  4572,      3,      1,     13
  4573,      3,      1,     13
  4574,      6,      1,     14
  4575,      2,      2,     11
  4576,      1,      6,     11
  4577,      6,     -2,     12
  4578,      4,      0,      2
  4579,     -2,     17,      1
  4580,     -4,     12,      0
  4581,     -1,      6,      4
  4582,     -3,      8,      6
  4583,     -5,     11,      0
  4584,      0,     14,      1
  4585,      2,     11,      9
  4586,      0,     10,      9
  4587,     -4,     14,      3
  4588,     -4,     14,      8
  4589,     -3,     12,      3
  4590,     -2,     16,      1
  4591,      1,     11,      7
  4592,     -5,     13,     10
  4593,     -8,     14,      9
  4594,     -3,     20,      6
  4595,     -1,     12,      5
  4596,     -2,     15,      5
  4597,     -2,     16,     10
  4598,     -5,     20,      5
  4599,     -1,     16,      4
  4600,     -2,     16,      4
  4601,      0,     15,      1
  4602,     -4,     16,      8
  4603,     -4,     16,     12
  4604,      1,     19,      3
  4605,      0,     16,      3
  4606,      4,     18,     13
  4607,     -1,     18,     14
  4608,     -8,     22,      7
  4609,     -2,     25,      4
  4610,     -7,     23,      2
  4611,      3,     21,      5
  4612,      1,     23,      5
  4613,     -5,     21,     10
  4614,     -6,     24,      4
  4615,     -2,     26,      5
  4616,     -2,     21,      6
  4617,     -6,     22,      9
  4618,     -4,     28,      4
  4619,     -7,     29,      7
  4620,      1,     23,      4
  4621,     -1,     32,      7
  4622,     -5,     27,      9
  4623,     -6,     24,     -1
  4624,     -2,     28,      2
  4625,     -4,     31,      3
  4626,      1,     26,      4
  4627,     -6,     31,      4
  4628,     -8,     27,      3
  4629,     -3,     33,      5
  4630,     -8,     32,     -8
  4631,     -1,     32,      0
  4632,     -7,     33,      4
  4633,     -5,     36,      7
  4634,     -6,     34,      0
  4635,     -5,     42,      0
  4636,      1,     38,      3
  4637,     -6,     42,      5
  4638,     -6,     38,      5
  4639,     -7,     45,     -2
  4640,     -6,     41,     -2
  4641,     -2,     41,      6
  4642,     -8,     42,      2
  4643,     -8,     45,      0
  4644,     -8,     41,     -1
  4645,     -6,     42,     -3
  4646,     -3,     43,      0
  4647,     -7,     43,      2
  4648,     -5,     48,      0
  4649,     -4,     47,     -4
  4650,     -3,     48,     -2
  4651,      0,     43,      2
  4652,     -2,     49,     -4
  4653,    -10,     48,      1
  4654,     -6,     44,     -7
  4655,      0,     47,     -2
  4656,     -7,     52,     -4
  4657,     -1,     45,     -1
  4658,     -3,     49,     -2
  4659,     -1,     46,     -8
  4660,     -1,     49,     -6
  4661,     -2,     44,     -8
  4662,     -4,     46,     -4
  4663,     -5,     50,      0
  4664,     -5,     54,    -11
  4665,     -8,     53,    -14
  4666,     -2,     53,     -3
  4667,     -5,     50,     -7
  4668,     -3,     54,     -7
  4669,    -10,     52,    -10
  4670,     -1,     55,    -12
  4671,      3,     52,     -8
  4672,     -1,     51,    -11
  4673,     -5,     53,    -11
  4674,      1,     51,    -13
  4675,     -1,     54,    -14
  4676,      1,     55,     -8
  4677,     -4,     56,     -9
  4678,     -1,     53,    -11
  4679,     -3,     57,    -17
  4680,     -3,     56,    -15
  4681,      1,     57,     -8
  4682,     -5,     53,     -7
  4683,     -2,     61,     -8
  4684,     -7,     58,    -18
  4685,      1,     58,    -24
  4686,     -3,     59,     -9
  4687,     -2,     56,    -12
  4688,     -6,     62,    -13
  4689,      0,     56,    -17
  4690,     -1,     56,    -17
  4691,      5,     58,    -12
  4692,      1,     59,    -14
  4693,     -3,     59,    -15
  4694,     -4,     57,    -17
  4695,      2,     58,    -17
  4696,     -1,     59,    -14
  4697,     -3,     61,    -10
  4698,     -6,     60,    -13
  4699,     -2,     54,    -13
  4700,     -4,     55,    -19
  4701,     -4,     59,    -14
  4702,     -1,     55,    -16
  4703,     -6,     60,    -14
  4704,     -3,     60,    -18
  4705,      1,     61,    -16
  4706,     -2,     54,    -15
  4707,     -1,     62,    -16
  4708,     -3,     59,    -15
  4709,     -4,     60,    -15
  4710,     -1,     59,    -17
  4711,      3,     59,    -17
  4712,      0,     57,    -13
  4713,     -2,     57,    -11
  4714,      0,     59,    -18
  4715,      0,     57,    -17
  4716,      5,     57,    -17
  4717,      1,     55,    -14
  4718,      2,     59,    -16
  4719,      1,     57,    -19
  4720,     -1,     61,    -19
  4721,      1,     56,    -10
  4722,     -1,     54,    -15
  4723,     -4,     56,    -17
  4724,     -2,     55,    -24
  4725,      1,     59,    -20
  4726,      4,    -12,     -3
  4727,     50,    -11,     -5
  4728,     55,    -19,     -2
  4729,     53,    -17,     -1
  4730,     58,    -19,     -1
  4731,     54,    -14,      1
  4732,     47,    -21,     -2
  4733,     50,    -10,      1
  4734,     50,    -17,     -3
  4735,     55,    -17,      2
  4736,     52,    -16,      2
  4737,     48,    -12,     -2
  4738,     50,    -12,     -6
  4739,     51,    -10,     -3
  4740,     49,    -12,      4
  4741,     47,     -7,     -6
  4742,     48,    -10,     -4
  4743,     42,     -9,     -2
  4744,     44,    -11,      1
  4745,     47,    -10,      4
  4746,     37,     -8,      1
  4747,     44,     -7,     -5
  4748,     47,    -13,      0
  4749,     45,     -9,      4
  4750,     42,    -10,     -4
  4751,     45,      5,     -1
  4752,     41,     -5,     -3
  4753,     39,     -4,     -1
  4754,     43,     -9,      3
  4755,     39,     -9,      4
  4756,     36,     -4,      3
  4757,     37,     -1,      0
  4758,     39,     -5,     -1
  4759,     38,     -7,      0
  4760,     36,     -6,      2
  4761,     34,     -3,      0
  4762,     35,      1,      3
  4763,     34,     -1,      0
  4764,     37,     -6,     -1
  4765,     35,     -3,      7
  4766,     31,      2,      3
  4767,     27,     -3,     -2
  4768,     32,     -1,      0
  4769,     30,     -6,      6
  4770,     32,     -6,      6
  4771,     30,     -2,      3
  4772,     30,     -3,     -1
  4773,     24,      0,      7
  4774,     30,     -4,      5
  4775,     29,     -1,      9
  4776,     23,      3,      8
  4777,     28,      3,      5
  4778,     23,     -1,      3
  4779,     31,     -5,      5
  4780,     29,     -1,      9
  4781,     19,      3,      2
  4782,     29,      3,      6
  4783,     25,      4,      2
  4784,     25,      2,      3
  4785,     22,     -5,     10
  4786,     19,      3,      8
  4787,     20,      4,      4
